(14.676400611287043, -133.9350252450257),
(102.1753166757073, -49.45223273627044),
(114.80274227133603, -47.2723522180391),
(98.68801196763724, -38.09339099471),
(108.59925223567254, -33.27935063792862),
(107.17094672178503, -32.99725610753126),
(105.84652504027265, -34.13246960698853),
(105.05942730435376, -35.614967369183034),
(108.60735232172098, -33.15882069998141),
(98.63550445284984, -38.30472578550621),
(104.98322270281155, -35.89874513696485),
(107.90226338077342, -33.56437526723392),
(106.23816632547994, -35.200673874299426),
(110.38890461465834, -33.22997033409745),
(103.83789949394003, -36.68532638352018),
(99.13122530852645, -38.98727809720513),
(104.04721081826375, -36.68010784547801),
(106.80153078071467, -34.66181726049789),
(99.9335999278267, -38.69988375559636),
(111.83823548864859, -32.67803370594404),
(98.19290645450229, -40.23255247396733),
(105.11638615076906, -36.04972333391045),
(101.67840019257827, -38.32954537527168),
(111.56728804234807, -34.16419206514354),
(112.33512777479399, -33.646873871847866),
(102.61265932865999, -37.911913195612975),
(102.19279817060283, -38.217149647210746),
(101.84403906696213, -38.42196327634009),
(102.1329021656712, -38.43009805326635),
(97.52554141429783, -41.27720121121851),
(97.74823687245203, -41.15965033068422),
(105.59092915970001, -36.81620241836381),
(102.29955564771285, -38.338066694814444),
(97.53249845798355, -41.55579035420552),
(102.35928869848436, -38.52766300498047),
(97.39100364945237, -41.4718410790837),
(114.82069066841319, -34.2187110053146),
(114.10952126246656, -33.09037446379593),
(114.98252431021828, -32.12413352921892),
(97.21814658494715, -41.87938818274408),
(114.86656121892582, -32.02754843197442),
(117.37970777869607, -34.53203409769728),
(97.3538500389911, -41.96158605206582),
(97.09892062541928, -42.06315554699438),
(96.89638179126352, -42.516227754270915),
(97.13526550007745, -41.725410165803126),
(96.9874392347632, -41.964270535466156),
(119.01502345290166, -34.5483528591663),
(97.21913761415938, -42.207237367896866),
(96.79754895463441, -42.2866128192313),
(96.5373417682251, -42.60073443433947),
(115.57409260377935, -31.40932180071757),
(119.14031826027124, -34.797585120450236),
(118.10238218675626, -34.850860092673514),
(120.49160188662319, -34.0062401030093),
(123.72146608114366, -31.608254645404728),
(119.70704925721716, -34.974886355267195),
(124.64908406793126, -30.9468023382904),
(119.64895512893915, -35.073787188876),
(122.724292035642, -32.36819980518295),
(116.14278889581732, -30.81913599322727),
(127.98256130495022, -28.923192666744406),
(126.83048816353666, -29.46947280143084),
(130.12297540701897, -28.514425994451237),
(115.9305131355535, -30.756543609225723),
(129.18014265775628, -28.5657381264026),
(120.10954712016066, -35.77447354220834),
(130.73856066294576, -28.248211290134677),
(120.74663652264051, -36.000660339829494),
(128.34245850952107, -28.590298987574933),
(127.91273260188055, -28.441582641386155),
(130.0360220677306, -28.228254746523262),
(129.45102651519164, -28.227487932054302),
(128.44927196870015, -28.08843528803428),
(128.9382701086797, -28.202018208518567),
(122.27549811399959, -37.378819921631525),
(123.25910646401225, -38.41587991616069),
(123.67148838292111, -37.90701183670818),
(130.23268598821096, -27.831469155219345),
(128.63551575307864, -27.782697656514138),
(124.75441073229169, -38.04746907078306),
(123.99001782772434, -38.13083397589995),
(125.87234430032238, -38.19679306159657),
(128.34343198432302, -27.64207939193737),
(124.80745819957511, -38.29477334926036),
(123.36839570106973, -39.08314479202034),
(128.78169005566065, -27.144661679821244),
(128.3165660334372, -38.110735708111456),
(123.76837047299921, -40.04893692328995),
(123.7157746489868, -40.74465461024697),
(123.87466617305442, -40.36064355094912),
(125.11635190844716, -38.55417849182792),
(123.76257793559125, -39.60260051241107),
(129.13841870678135, -27.03172554714369),
(124.93124260731301, -38.78657437610836),
(124.48385877191951, -40.42826760666454),
(125.39906715441131, -38.8649701788147),
(125.553336983457, -39.55160962746748),
(0.8384176021030214, -9.695438904721776),
(0.8838174611039591, -9.441023437704075),
(125.68545199707137, -41.40956007469269),
(125.52262012700055, -41.52408285512382),
(126.0404433287416, -40.94562687083047),
(125.96005308991334, -41.90108026728967),
(126.1408473078226, -41.45923362482178),
(125.73260169537014, -42.11341547830191),
(126.18663201880472, -41.685732654390314),
(126.02336989481334, -42.09373554224803),
(125.98779897686899, -41.688748169222094),
(126.40245347989065, -41.569879392621054),
(24.304887868175065, -133.9350252450257),
(1.3421628763794686, -9.636985594941805),
(23.304887868175065, -133.9350252450257),
(37.3523666296551, -133.9350252450257),
(2.1645318553142303, -9.839874478753138),
(3.056241703033372, -9.92683971296045),
(6.125869289338993, -11.916308638900652),
(3.2974151176065973, -9.63714544066027),
(2.7626073120792967, -9.006426578147988),
(5.495350278200355, -11.472007984256429),
(4.0361291620166995, -10.374527762274447),
(3.4273101624923967, -9.879688581857309),
(6.909477363779587, -12.596785690973526),
(7.180028202906676, -12.788222227524948),
(46.51753420199551, -131.43142642443527),
(27.514383620471072, -133.9350252450257),
(26.514383620471072, -133.9350252450257),
(8.614803564919, -14.032122430093636),
(7.688786680745366, -13.41926155858156),
(47.572071743445775, -130.8763126480626),
(47.42440511107752, -131.42966147313652),
(10.08809870209901, -14.816829166592207),
(47.57338122278438, -131.98587709828448),
(9.631062542165143, -14.853402363226948),
(48.41512944087379, -131.0560344648175),
(7.588936823399777, -13.677016102462176),
(9.737531798440518, -14.96397495220171),
(48.41748266223344, -131.80411294719784),
(10.440232183375048, -14.971153328686377),
(8.075679949265819, -14.199370016861742),
(10.281971014588073, -15.11234639768638),
(10.218289153898905, -15.294772991029198),
(7.396892824671696, -13.636970968774783),
(9.565283279403054, -14.998047344780225),
(13.744426518044445, -11.883387972647839),
(10.435625891317969, -15.122937855267203),
(14.186429292852345, -12.488435166596027),
(9.196783304540531, -15.38696112361015),
(9.914854481652934, -15.417146682621848),
(10.042797196254803, -15.287310773714403),
(10.286674500839244, -15.233672429751152),
(14.054026491642976, -12.353924272919947),
(36.10605981162082, -3.114653458325627),
(14.04350141640862, -12.649715231594364),
(36.365050617132425, -3.0049089561480002),
(10.888153615226749, -15.39637663826769),
(11.13694312690702, -15.325854108385116),
(13.89832649899968, -12.429672797935204),
(9.998187928296595, -15.363747545154467),
(9.701688595997933, -15.673237620584992),
(14.363121702512569, -13.208746066058346),
(10.682615405751822, -15.535663504600855),
(35.55596283709625, -2.3554826536018467),
(32.93337512506309, -133.9350252450257),
(12.68571334444243, -15.778295710694486),
(6.228807931107781, -19.66049743149255),
(8.706803654123867, -16.959532334595643),
(9.61590152468574, -15.85170975441742),
(10.140559678299052, -15.593762140657056),
(5.524085070113102, -19.273595363015218),
(15.043696613278602, -14.787916338810149),
(18.14707168440763, -15.358585523447047),
(5.326439913986135, -19.266083517617446),
(7.331343711373464, -19.259088248151834),
(4.884092483199552, -19.038066535830858),
(18.11892248837113, -15.994066035071853),
(6.572023998366241, -20.78412719118146),
(18.187137871488485, -15.735341142161445),
(15.81154078827166, -16.469702420550924),
(18.091324771222393, -16.763546986093083),
(18.253012403420914, -16.522033403021425),
(18.31976587876315, -17.374216918401522),
(17.821006715678994, -17.591763641484015),
(17.68707676786694, -17.27355784583225),
(6.7158973274822955, -20.978056818542797),
(16.525222497051484, -14.64858601838538),
(16.353138164776702, -13.89480835124234),
(6.3601550130570175, -22.796309029383195),
(16.967796839127587, -15.854947014470547),
(17.53792051734198, -17.217463696103742),
(18.449681650682454, -17.29858397529636),
(16.15003510720421, -13.972815275548179),
(6.128712167418492, -25.563714013790737),
(5.959817893141327, -26.494471956024185),
(18.38957458619955, -17.894497749719896),
(5.94345579902582, -26.76203368850414),
(19.12659000708338, -18.38939318694323),
(19.162350573815633, -18.573890201771228),
(5.479873244673939, -26.621897438813996),
(6.040270292150623, -27.145465734976987),
(20.471958142151003, -19.632489244520123),
(8.85910064539572, -27.59340294994015),
(6.138646144206795, -27.34803236511123),
(22.956816167609524, -21.959733892207282),
(19.90870845391449, -19.10201972617618),
(20.844336335305098, -19.99883083797321),
(23.48632565785886, -22.4503927367252),
(6.205058973881535, -27.938121748368104),
(22.37450143518541, -21.41147665781915),
(6.216170156093732, -28.11685036190115),
(23.921105076837758, -22.797235696105865),
(9.748497479624081, -28.287926967568907),
(9.369207304877946, -28.24967968410047),
(23.820908721471437, -22.89150693036079),
(9.581723625601889, -28.486077037975903),
(6.345912336095452, -28.610745818348434),
(12.238641272982314, -29.264748348052237),
(25.426346052957257, -23.24235617600082),
(24.63671006417403, -23.613110180837175),
(10.0121916104486, -28.576869702246654),
(6.466235793771958, -28.759140195571568),
(6.925140826514614, -28.55324829216213),
(12.270773474209772, -29.1362346838431),
(25.259970817203392, -22.28957483302098),
(25.61504633539222, -24.39261704493947),
(6.315934580531973, -28.979692265503395),
(9.793228434132303, -28.735427965060353),
(6.537817001590405, -29.42724556614528),
(13.304782733182822, -29.467790233266903),
(7.732954257090313, -29.033155782147254),
(11.092512679404095, -29.04334133303803),
(10.073520694932945, -28.803936605432256),
(6.56621113011046, -29.598852172543914),
(25.416192980796023, -24.573887265252672),
(9.34061463401633, -28.948634310937265),
(26.146089897157292, -25.124363148478764),
(25.897294175118923, -24.93013462239967),
(8.777832753567623, -29.08884461861448),
(12.867054920512224, -29.426212143840942),
(14.828331593866832, -29.99234147213057),
(6.773476280260276, -29.69627184174118),
(7.909342385201953, -29.22193863560893),
(6.605558377941911, -29.918418696270656),
(26.76516496306192, -25.713813770410844),
(26.998901998301967, -25.92806776917481),
(25.6719080590276, -25.09997420947016),
(7.3853125304909, -29.764247260901918),
(6.843347473864526, -30.853805097671504),
(8.387167510644048, -29.329138864528964),
(6.847990455829361, -30.521809963854054),
(10.269888494939948, -29.271578074726115),
(26.09862024332277, -25.580218939358716),
(10.030157014054534, -29.256983789899834),
(6.79109589324208, -30.63162853067132),
(16.560795992728934, -30.651774112508754),
(9.243976432931241, -29.295528264519866),
(25.934536025137433, -25.610748361434723),
(8.716667756494886, -29.382464067116032),
(9.003073486681245, -29.358092821583277),
(16.593756825030002, -30.556218437145233),
(30.37329339726429, -27.57030867218569),
(6.734999906500647, -31.03094926954742),
(28.497728344784306, -27.084093396366413),
(8.582945614899657, -29.472219716439113),
(9.686968863403845, -29.346063021267824),
(27.51593615970547, -26.732010037529562),
(8.031619060642761, -29.628189404010918),
(6.605024260718594, -31.102497281855065),
(7.1759454246419025, -30.311944799822776),
(6.9441296510796136, -31.23138762381865),
(6.97009437183312, -31.473871581480847),
(6.919246198011926, -30.62255703213438),
(7.8256243596548245, -29.780975767715553),
(27.846969530854174, -27.1391111229934),
(7.049154409708635, -31.299011479127966),
(17.62514007808994, -30.98024769556876),
(17.159206201023135, -30.78095584708693),
(9.568364944418793, -29.54908375226414),
(26.663176146480644, -26.968325801147714),
(11.118332820364433, -29.7165048631674),
(7.151696338262298, -31.335077003722294),
(7.180567071112435, -30.5913053690196),
(17.932593893916586, -31.13249165996772),
(29.795846323424307, -28.365627022423908),
(27.881509427116484, -27.801115599390798),
(26.302745441633327, -28.614998801069),
(27.707324567701363, -27.771554063938368),
(13.421482704200837, -30.303475691073274),
(27.317843471192692, -27.717992798253313),
(7.660825381167037, -33.016949866776876),
(39.56186238195111, -133.9350252450257),
(19.19642489418612, -31.615126839310303),
(10.19816287787825, -37.15701036191071),
(16.098289751937514, -30.97694124513212),
(12.256808533758914, -30.04592908046599),
(24.094246759838626, -30.821371203897094),
(19.600779625812667, -31.93689208676785),
(12.740407747630588, -30.188895460209842),
(23.83959852155215, -32.46924102105477),
(10.497453754629895, -37.53217164956868),
(18.03865120371634, -31.41660456963357),
(9.093721878133664, -36.328997287163176),
(10.573473083078671, -37.39898599946482),
(10.086556378124499, -37.53607490237977),
(18.00809218588873, -31.516297014512585),
(21.807476769613224, -32.366336816473776),
(28.47779583366895, -31.42912138929477),
(9.63660708698998, -37.7103629431808),
(21.32886767121481, -33.07893517156183),
(9.497100979737542, -37.608828441505025),
(9.765924836447109, -37.78224548671128),
(28.298275119688874, -32.356509051488416),
(27.137428201553348, -33.39422375513153),
(11.026178769256962, -37.999790963635036),
(22.671630755272357, -34.12221999946924),
(10.291349122000067, -38.42769407161977),
(12.625364059327492, -38.153805899044045),
(11.426366714151467, -38.5665495998399),
(25.557326639997655, -33.871298476981636),
(14.575181566251821, -38.09849010615196),
(22.090796327981792, -34.12725071951546),
(9.778171509999957, -38.32310932045521),
(10.37633400833353, -38.510186175027826),
(26.641340151515415, -33.73399679472783),
(19.9169212900969, -36.54584172134098),
(25.01290280863089, -34.443975758392654),
(27.423922811463708, -33.540560812700235),
(27.852700597774025, -33.16397985913955),
(26.14031487983835, -34.19973376000447),
(21.782715798662096, -35.356980248896306),
(16.489142944660465, -37.912740129761765),
(9.916709013633636, -38.834626870879944),
(41.771358134247116, -133.9350252450257),
(25.57288963117686, -34.85329500003291),
(22.379368047552678, -35.042250326664906),
(25.23805281368643, -35.10175590013059),
(18.246941596966842, -37.45247223100682),
(25.93809602589402, -34.879045338722925),
(10.812415604755461, -39.128926568016496),
(24.675410012802022, -35.69698161441612),
(23.019162439426715, -35.435148457429534),
(9.74538473163934, -39.55699399507909),
(9.994486528554862, -39.36740626678544),
(10.131919206219173, -39.358554918475164),
(12.429650386619368, -38.97828579737821),
(17.98162114534448, -37.679420025913466),
(17.178334318461147, -37.90179288768092),
(19.151875490662338, -37.32524804613493),
(28.434362047888744, -34.08957412990509),
(15.060476564058494, -38.4178071258241),
(22.473545990203714, -36.126871266871156),
(9.831385918458984, -39.79705328186685),
(9.950804957332167, -39.57805255831125),
(9.389821498712507, -40.23080101078031),
(11.358284659405804, -39.27321129234612),
(9.796363095893, -39.884982232249165),
(24.993832087572457, -35.92023687910893),
(19.112515844679468, -37.487955809477846),
(24.112001239434008, -36.0858598560606),
(10.089211137789121, -39.79020127959703),
(18.67656891209072, -37.60456921249469),
(10.34624792061392, -39.805758814460674),
(18.072811171416657, -37.92836712111619),
(25.67077918240333, -35.87619248470141),
(9.609573211084971, -40.08602357403787),
(19.945218660971076, -37.30732818839367),
(9.799107491365515, -39.995940044462614),
(20.72559819144503, -36.99979846296658),
(28.262398002556544, -34.77534616744708),
(26.866668550652268, -35.678210591471114),
(9.75101517323467, -40.10160790494474),
(23.622708601747583, -36.32016575282761),
(9.526851083713929, -40.44478126412924),
(22.785906391033546, -36.59308673792251),
(11.029839640278052, -39.771168679995625),
(24.949849731085145, -36.39387483467993),
(9.832783094560707, -40.12349992876896),
(26.995855727492952, -35.803180344457985),
(15.870703588503016, -38.818718017849235),
(26.140032345791305, -35.9727916139139),
(10.00476149526816, -40.07922997948647),
(27.387341788003717, -35.44336156088352),
(24.312724121736412, -37.36283101714131),
(9.081489166798058, -41.02733024697776),
(19.34434762724849, -37.547182655040984),
(9.346439114680361, -40.72744743163166),
(26.36693342234222, -36.823788364062594),
(10.02227185181357, -40.24205748379966),
(19.052847976654515, -37.70994136844483),
(8.938773442448223, -41.536823965970875),
(19.56063231994104, -37.49799800364876),
(21.817328683188116, -36.74835804233219),
(9.519529267572874, -40.57711261948766),
(14.630095455622357, -39.465342446822056),
(26.020775541854974, -36.930304918611114),
(10.10640390843994, -40.6239607090966),
(18.868459650625244, -37.900802096690896),
(14.33713142063603, -39.56299750188595),
(9.481569699173452, -40.820958134354406),
(8.561056026826108, -42.01231388565767),
(8.649987099874835, -41.73682066096921),
(11.862770957957757, -40.219814413236904),
(25.489829611497917, -39.32450571400885),
(24.738397733372523, -40.528225053561485),
(8.58949837369056, -42.80468127584787),
(8.454873222940087, -42.28719763914356),
(8.319234975135238, -42.32533865610903),
(8.429812499099796, -42.47510663567576),
(8.604598317148124, -42.50555891083336),
(13.396914468829294, -39.89415446408453),
(8.212344911454338, -42.31430971828842),
(8.492668025761375, -41.92548703158225),
(25.031454929037228, -41.328996083822055),
(7.8822690958142445, -42.59518190123809),
(8.099353221284588, -42.38079749910112),
(24.954871649991933, -41.289012389444046),
(13.106576636289947, -40.03050552957226),
(24.378090714729968, -44.157567047716356),
(25.112736761554626, -40.82728683672406),
(8.186582660570977, -42.677204719454416),
(8.21342553060856, -42.493399639115125),
(24.801403055282133, -42.143376547231405),
(47.995907945327716, -40.39019310927945),
(48.38544404624926, -39.58567944167364),
(8.402381534073797, -42.65257280790224),
(8.231177518268773, -42.615388544664505),
(24.39869222977565, -44.48361298271332),
(24.614912555131447, -43.26760265797672),
(24.235202035084935, -44.99749130988148),
(7.348570739467668, -43.12172202963919),
(7.677270930772643, -42.83602569214183),
(8.28676665402186, -42.9742233927902),
(48.03808306789551, -40.568043410908835),
(7.456179472697215, -43.13246003452602),
(48.0304101960695, -40.94420585188838),
(7.117537902778565, -43.11374565975632),
(7.300658519763758, -43.056440574146876),
(6.276171937659271, -43.4046424671536),
(7.034402579721558, -43.46626149054788),
(24.392592887384364, -44.769966404668025),
(49.676053830485756, -39.5523548013736),
(23.848068605545397, -46.71811126513457),
(24.571747278821558, -44.20440390613313),
(23.50383417024796, -47.76201998702264),
(6.976070764797932, -43.41771687238344),
(24.301695413859456, -45.18697264893301),
(47.84810991953544, -41.23810366321624),
(24.03754297929315, -46.22896543029659),
(23.715902913177707, -47.41785637641007),
(23.39915722763086, -48.23839208436996),
(24.394489445618127, -45.33740307788465),
(24.583991209078754, -44.6629574353379),
(25.128770140795034, -45.362155941743126),
(6.596292691260004, -43.70456080128251),
(6.801428619372153, -43.72882428502207),
(24.71109447300542, -44.73735411887965),
(6.783163741049755, -43.60797227297578),
(23.554311326404957, -47.97652885106924),
(23.2925877311315, -48.84401039095319),
(6.685605515200599, -43.7806314535413),
(24.742040837951016, -45.2935396603326),
(23.61421182680425, -47.385512723882414),
(23.78768228455346, -47.22621163437781),
(6.222819927255351, -44.00131727475025),
(23.66952726812959, -47.90830760873955),
(6.279878735932016, -44.16338329405004),
(6.208605827469718, -44.37093097815014),
(24.206841936636774, -46.6808958223975),
(23.142823653648747, -49.382202097608314),
(23.965798642978726, -47.39995076423576),
(24.562187065939632, -45.987287171278346),
(5.939637032849532, -44.16011138293321),
(24.85308448041367, -45.557646980349446),
(25.12942703698281, -45.82856237872922),
(23.3223991475494, -49.2671781750564),
(6.062543864973833, -44.47375161936094),
(24.963676129396802, -46.017008225768265),
(23.114303627883363, -49.934322896730066),
(5.843845580183341, -44.4678029505867),
(25.21631973758984, -46.228092881661226),
(72.80571362507868, -62.94714389860133),
(24.852012154891398, -45.92046342933692),
(5.6850889580605255, -44.93435213604856),
(5.507305543432295, -44.61123968690268),
(73.00888159108477, -62.839232449672956),
(4.5768562852651655, -44.75787228654828),
(5.3043550435853035, -44.51377432912898),
(24.079694316724954, -47.9876455725427),
(24.223382949519088, -47.96387704868556),
(5.12270187575826, -44.72408232638237),
(5.607988545029279, -44.8864003651061),
(23.07254175513134, -50.164340148061456),
(72.53818080634989, -62.26706234696091),
(5.331451118922352, -45.24917722614926),
(5.304435442606334, -45.014929872847546),
(22.956723794387372, -50.87951668331504),
(24.229591023350302, -48.63070422487182),
(23.12235458299866, -50.590433932659565),
(5.030195084426154, -45.405357196869616),
(24.023345071822728, -48.949222241420344),
(5.149949719635032, -45.51334855726516),
(4.6586047064610625, -45.194080746684925),
(23.680902123367268, -50.027413214084596),
(4.899173476842691, -45.8617625981465),
(70.70694788026178, -61.240887968792634),
(4.709592782288659, -45.803024773526516),
(22.93540556722788, -51.59340439227924),
(22.808969854519777, -51.552967464305034),
(71.90533516776355, -61.350312459519174),
(71.14618177186108, -60.798359144374174),
(22.65162965493999, -52.17327576335111),
(3.5917646262708587, -45.972465248708524),
(69.96378128554477, -61.22458583847884),
(71.47147857155085, -60.45484774386274),
(2.8126325801111207, -46.547047379867166),
(70.53478204642066, -60.562714588786264),
(73.11634131136864, -60.60007781231361),
(72.31614356323756, -60.436972464141306),
(69.9882051133819, -60.78698367536724),
(72.6891370939792, -60.54862395302466),
(69.62291695350702, -60.927960894534664),
(70.3683057939661, -60.287711218824484),
(111.45781075187216, -45.6696874664222),
(104.2059811338214, -131.43109487317352),
(108.63454223723667, -48.65140903049719),
(104.53128837573361, -49.11058903092553),
(107.65375834492899, -48.67271789232472),
(114.35872482544484, -46.56920821765198),
(114.23541511180063, -46.962578362808294),
(105.2056755275774, -131.43109487317352),
(111.99632165967547, -47.58890457053532),
(114.8479027064893, -46.97554181070063),
(114.5165305591438, -47.12073972110995),
(13.676400611287043, -133.9350252450257),
(111.75681241835296, -48.0532055562905),
(112.72953127508366, -47.91012821528442),
(110.11116009220903, -48.279925163493424),
(111.21569925541726, -48.177019711413415),
(114.48957384348846, -47.47152147671596),
(109.70988338457525, -48.51408740279643),
(113.85936002004357, -47.67733851329558),
(111.27209120649133, -48.35365457688012),
(111.65101967154105, -48.32647655901582),
(114.78789308830304, -47.5985574604013),
(114.99047379262129, -47.39504671247056),
(112.86952740300066, -48.081346834796605),
(114.27939421145939, -47.62803507038523),
(100.45721710509122, -49.66832964481454),
(110.76589144995698, -48.33002894268459),
(114.65053304800679, -47.779615702320335),
(110.261398293529, -48.61043621611448),
(113.49625626887031, -47.909220167466),
(115.09241614215716, -47.618679633961506),
(114.37828811197973, -47.87305487042855),
(110.76424371455697, -48.58422215071565),
(112.37150848438348, -48.23209950000729),
(114.10729383095273, -48.020621417772254),
(8.257409106695032, -133.9350252450257),
(132.35067549040906, -131.43109487317352),
(115.15445975862501, -47.83412339409117),
(100.95641964433945, -49.69557801351237),
(110.97864845075894, -48.725578840353734),
(115.38028440434245, -47.617189312232945),
(131.35067549040906, -131.43109487317352),
(7.257409106695032, -133.9350252450257),
(114.51177179673454, -31.842814134140536),
(114.61900042252762, -48.08546311769966),
(115.35759822203626, -47.98505379748086),
(115.53362659465081, -47.805461115912685),
(110.46944937657251, -48.840875057026274),
(109.96059439565849, -48.92576389084231),
(115.77582525783322, -47.78604615718913),
(116.24874920378979, -47.80778818487306),
(98.84355159983485, -49.88730767985652),
(115.30213113592166, -31.747955619652387),
(110.06381212511248, -49.319733665906924),
(97.67899035145982, -50.044761122579374),
(116.83141671605529, -47.86101678031016),
(115.09550726746295, -31.500300097588934),
(109.97599231543114, -49.73898399874326),
(115.20576038292988, -31.616706107634656),
(117.12903329496598, -48.05632158460877),
(52.81883689572715, -133.9350252450257),
(57.23782840031917, -133.9350252450257),
(117.49649483446508, -48.03643371063808),
(117.74592089895906, -47.895289544124246),
(115.70175663484461, -31.17579116336525),
(118.58113951433499, -48.16603105331368),
(118.48999881680511, -47.96226059231653),
(110.36784343939122, -111.85887514339737),
(118.54159282837081, -48.46701838052251),
(119.00981038998933, -48.37990622489571),
(119.24415340236764, -47.89948353223315),
(119.52479236828526, -48.607713774397574),
(119.14729590275178, -48.1365163451276),
(118.94258601420293, -48.066060004854414),
(119.24527405612405, -48.36053004839092),
(119.89232837771942, -48.37292813182617),
(116.1955533536912, -31.047444573278206),
(111.6049580666511, -112.0692952677527),
(108.23587622074328, -94.71287998058384),
(120.48206482362264, -48.23267948465802),
(120.90830198972375, -48.105297710717664),
(108.60585599268528, -95.30769627175337),
(121.83516084069034, -48.114739664189194),
(113.59043359460699, -110.9390326141319),
(120.92831518018923, -48.46285303747329),
(113.92858611235856, -111.74361861515858),
(109.11748311275485, -95.3474136578802),
(112.97625992263185, -112.04717730808815),
(109.4019801764121, -94.94943019162069),
(121.87468569018147, -48.483033774099674),
(122.81374637563829, -48.05454530463019),
(109.96284830573602, -94.31218157571571),
(122.31496544630392, -48.36665370037045),
(112.59850571590847, -112.61822445069664),
(109.68198690758545, -95.33174923735989),
(122.59047026322706, -48.35947463627963),
(112.87076916284745, -113.30304923344035),
(109.61701263652081, -95.98974573554031),
(122.83649069621771, -48.67325203934706),
(110.51572167405492, -94.8855553946567),
(122.7910164521299, -48.413392762126115),
(123.15474681360334, -48.30367989483717),
(113.46847567763564, -112.7915690698275),
(110.2581145925959, -95.23245735699477),
(128.15710655873875, -37.900177754464856),
(123.39226773498756, -48.160869712923045),
(110.8379327030065, -94.27089439267658),
(110.32969781107694, -95.80569855784294),
(123.21686873193606, -48.523691743534584),
(123.37000272892922, -48.38081119494396),
(123.42279480911115, -48.633816521319105),
(113.75113359754043, -112.37229632362155),
(123.67171650315834, -48.5723448636842),
(128.14946407852955, -38.297172931182715),
(127.41630656843972, -38.132918806911135),
(123.68938403197163, -48.28903404183736),
(66.07581140950319, -133.9350252450257),
(123.88880349798855, -48.66878658971878),
(110.36059024670054, -96.4150383553609),
(124.02782015860288, -48.2142677968415),
(124.03181489316687, -48.58755644582673),
(123.93466243183167, -48.40521325181483),
(110.0046737825444, -97.04085823205885),
(110.72085157559182, -96.81037745410741),
(124.37615578139943, -48.608533898024724),
(124.39393308261702, -48.7795715168837),
(124.44164477560815, -48.45956875418505),
(110.01893218340722, -97.59894201825391),
(123.52270096919938, -133.9350252450257),
(111.4605871025915, -95.29209467680127),
(124.33345148395472, -48.31986288487916),
(64.00159416589683, -131.02553429846208),
(6.919212606350479, -131.11731348275117),
(111.28780459858793, -95.7859341714727),
(7.47622553307684, -131.89959466072003),
(111.52655322796718, -96.1469419037384),
(124.89593753648924, -48.80630393286612),
(112.2483897109373, -95.60480627180159),
(124.62993574774225, -48.29461848287265),
(7.47572992775818, -130.962595085627),
(124.83762799415206, -48.5773424882776),
(64.00158886504958, -131.83665544788497),
(110.53941558997867, -97.61561622001308),
(125.26633541688591, -49.05827924889922),
(124.94066799775737, -48.149306048698165),
(6.917759230236208, -131.74530303285337),
(125.05005757497386, -48.51488793971289),
(125.19933105786805, -48.71424654772374),
(111.99924618323871, -96.21947678803073),
(64.89954183188193, -131.06615483524928),
(110.27751693124672, -98.0843444254782),
(112.79345617291368, -95.73710712964406),
(125.45437247795533, -48.53588065665178),
(125.47637749909651, -48.67788851804576),
(64.89972220048342, -131.79576708256357),
(125.34826338501864, -47.978840073793315),
(125.36048056687798, -48.25703080494927),
(8.122794674971711, -131.43128896608098),
(125.84526760471519, -48.50479976974747),
(126.15453735620777, -47.46383960280403),
(125.92813410696638, -47.89718764537205),
(125.92998513635591, -48.81758471569472),
(125.8521965610909, -49.0185149043421),
(65.93099585601396, -131.43107571670888),
(114.83374099831508, -95.6176783483248),
(126.28099208090529, -49.05280077058158),
(126.16940082352932, -48.441597542904404),
(9.663916297332909, -131.43128963200687),
(126.61743920028997, -48.80442032764217),
(113.3491755164269, -131.43109487317352),
(112.3491755164269, -131.43109487317352),
(130.15118822608738, -133.9350252450257),
(116.0605533310065, -95.82908706225787),
(116.02848197562004, -95.26647759262656),
(10.873642849258616, -131.43128488603622),
(132.36068397838338, -133.9350252450257),
(37.76180154381654, -1.3194196808398644),
(74.61129533492246, -130.865538059019),
(44.45642084842554, -1.1672991397375725),
(73.65531748482651, -131.4425014308307),
(44.72151113274098, -1.3631606301958712),
(37.77083701124608, -1.4786384987123142),
(126.92167549784273, -131.43109487317352),
(74.63313092786088, -131.9835670491737),
(38.57431097867151, -1.6400862701927466),
(38.6633873853217, -0.9715689207383278),
(37.07851634466679, -2.1681201239948678),
(125.92167549784273, -131.43109487317352),
(37.50747992290218, -1.8129686776052765),
(38.108854830287356, -1.3929603505566632),
(37.31900363629759, -2.0018527187597357),
(38.29943175325052, -1.2905876437460861),
(44.617584390425655, -1.2291630708537369),
(74.94572830480804, -131.41837684381173),
(73.96608114357942, -130.87868305224566),
(44.393242614005956, -1.8696230906538531),
(73.98750709978721, -131.99665168732804),
(38.214750183356124, -1.2140072282171914),
(38.394592733329326, -1.0614393144812624),
(38.51031015334615, -1.1770574660915187),
(37.202570218781304, -2.357471949020784),
(38.215312207946, -1.7480633599151858),
(124.20717550155956, -131.43109487317352),
(37.3218208576639, -2.3606666183888763),
(38.48729938334104, -1.4596314229977239),
(43.980195166231816, -3.1602354990250277),
(37.18121501051438, -2.5632435685934283),
(37.12282725459157, -2.810863187851872),
(123.20717550155956, -131.43109487317352),
(62.287088868766425, -131.43113046513267),
(43.88584983346301, -3.894540782365958),
(37.398809443351865, -2.8690046025658447),
(37.883046288170554, -2.483384077868301),
