Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
789710c1-1eb2-4abf-94ac-e4c4817821aa,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,583.26,641.33
c8bc1bf1-9baf-471a-8970-de8248782c86,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,430.63,642.55
23176483-f017-4831-9742-1b157c3ab49b,Target: CD8,Target: CD8,PathAnnotationObject,335.25,642.71
bbbcc191-56d5-4dd6-b0aa-c6d835ca02e8,Target: CD20,Target: CD20,PathAnnotationObject,10.44,642.22
5179ff66-9b80-4fc9-9d00-8a44a7e97cd1,PathCellObject,,PathAnnotationObject,123.48,644.9
f90ccaa2-3cb4-4c21-817d-217c481113e2,Target: CD4,Target: CD4,PathAnnotationObject,137.62,644.4
d363ac69-51a5-4503-899b-7faafedebc5d,Target: CD20,Target: CD20,PathAnnotationObject,296.29,641.79
6bc47b0e-9365-4897-80c0-e0a4da8bf3c1,PathCellObject,,PathAnnotationObject,613.62,640.89
e71e6789-c1c0-436e-8bce-b554544ea492,PathCellObject,,PathAnnotationObject,652.13,641.32
d8b2eaf4-a360-4b32-b92b-0d63ff58cb31,Target: CD68,Target: CD68,PathAnnotationObject,527.8,643.9
2e8adcd1-b1b7-4991-abe6-5b97633accc7,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,561.34,643.42
9f7a8192-1562-4fad-aa77-c4845c07e24a,PathCellObject,,PathAnnotationObject,699.81,641.44
a95e9ef3-166d-43a4-912f-997052b83d39,PathCellObject,,PathAnnotationObject,31.78,641.35
de1809e3-bf7e-4aef-8560-b20130b8c3cf,PathCellObject,,PathAnnotationObject,59.57,642.62
03eea3b7-4b07-4b7e-b21c-cb07a272387d,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,168.72,644.46
e75254af-01ca-410c-8b2f-93b4764aeaf0,Target: CD8,Target: CD8,PathAnnotationObject,692.42,644.6
fc3454f5-42a5-405c-a152-289af587cde9,PathCellObject,,PathAnnotationObject,26.76,649.5
8466d241-0d09-447b-a79c-91673415e204,PathCellObject,,PathAnnotationObject,84.2,645.11
0771fd51-9fde-410f-b784-8150457a30f2,PathCellObject,,PathAnnotationObject,236.09,644.52
06df2814-c8f4-4800-92fb-bbf272f47bbe,PathCellObject,,PathAnnotationObject,369.1,644.1
f1b3b645-fa38-434f-af23-de775d8ea03c,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,569.16,644.2
afb9242d-a8c7-44f0-90c2-ae3ea1dd7eda,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,599.21,644.53
075197b5-33f1-4645-9472-d38229fd9e37,PathCellObject,,PathAnnotationObject,313.3,647.39
762db7ac-e608-4611-8ae1-3b21af7a0cb4,PathCellObject,,PathAnnotationObject,669.13,645.24
17fcfee4-e0fb-4aca-b033-20d3a052e9eb,PathCellObject,,PathAnnotationObject,660.27,645.66
1b1b9e17-57e8-422d-bcb7-220364504c55,PathCellObject,,PathAnnotationObject,37.46,646.29
bd509871-03d3-4f9e-a114-e85165d37c66,Target: CD20,Target: CD20,PathAnnotationObject,408.99,648.45
2a118cb7-36ad-4838-95eb-f0073a5a2ad8,PathCellObject,,PathAnnotationObject,470.86,644.75
d94abbc5-be66-44bc-891d-f985b1f96816,PathCellObject,,PathAnnotationObject,704.76,647.14
9404bc1c-8f11-4d06-9ce1-21a433da47f8,PathCellObject,,PathAnnotationObject,720.22,645.29
2f304872-06c3-44b3-9512-4db638c5b228,PathCellObject,,PathAnnotationObject,775.18,647.01
c6791055-c6f9-4967-9911-d526e5ab11e9,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,224.32,647.91
c8f93ad5-5468-4ce0-a68e-1d8079b13b9a,PathCellObject,,PathAnnotationObject,205.83,647.46
db6425d4-4428-45d4-be1c-e397f532ca12,PathCellObject,,PathAnnotationObject,250.28,644.56
86416d66-ea1f-4a42-8db2-412c3ceb73f6,PathCellObject,,PathAnnotationObject,95.65,645.63
3d1daf80-f76d-4956-ab67-2ff485888255,PathCellObject,,PathAnnotationObject,395.11,649.97
006ebb78-e332-4dad-8600-c93d313293dd,PathCellObject,,PathAnnotationObject,4.616,648.4
6cbf00a6-2e5a-4470-a07a-09d288919f78,PathCellObject,,PathAnnotationObject,346.09,647.76
92f8931b-a354-4d43-9ed2-ab8459b61900,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,575.87,646.31
5595c378-c994-4ad8-8134-581a317eccb8,PathCellObject,,PathAnnotationObject,609.09,646.41
a7af953b-182a-4a11-853a-8fa37b167269,PathCellObject,,PathAnnotationObject,66.93,646.84
17209b6a-8889-4b22-bfa7-20a9bd982a6e,Target: CD4,Target: CD4,PathAnnotationObject,149.82,649.96
f77e2c42-cb10-4361-994b-6129bd11d579,PathCellObject,,PathAnnotationObject,459.93,646.84
5fcb35bf-f6c0-490f-9dd9-44df52cd9175,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,549.2,646.97
057ebef6-5293-4424-b504-a106a0d49d2d,PathCellObject,,PathAnnotationObject,47.99,648.01
ff948de3-f1a3-4443-9217-13d29b47fe90,Target: CD20,Target: CD20,PathAnnotationObject,287.71,646.36
b79cddc8-c6e4-4a8d-bb66-feec744c9a10,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,558.4,646.76
9452c4e3-2884-4229-bc72-b0ab551cc699,PathCellObject,,PathAnnotationObject,642.94,648.44
eec31982-49a2-4c58-9e42-f6b39b4d5671,Target: CD4,Target: CD4,PathAnnotationObject,173.82,648.06
e7a3e369-9d4a-46a7-8108-e1610e484e68,Target: CD3,Target: CD3,PathAnnotationObject,511.23,648.14
eb415382-55b0-4ec0-969d-5b886bcbd1c4,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,588.73,648.99
603138dc-45ca-441f-86c7-86dafe8f7c89,Target: CD20: CD68,Target: CD20: CD68,PathAnnotationObject,478.57,647.39
f36ca1e9-c3f2-4d3e-b2d4-2cdc3e182820,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,162.7,649.66
9c4c4954-7683-4c8d-970d-9ebf25038064,PathCellObject,,PathAnnotationObject,520.19,646.49
d3e15898-1c92-4d0b-8363-d6553055673c,PathCellObject,,PathAnnotationObject,733.53,648.54
2c93b309-b2b5-414a-aeba-c1a3bbbb0704,PathCellObject,,PathAnnotationObject,753.67,646.62
829d1655-ef9e-46b0-922b-465c411d0d55,PathCellObject,,PathAnnotationObject,192.54,648
70f53104-2401-4e2f-9e5d-fda45ceca8ec,Target: CD3,Target: CD3,PathAnnotationObject,257.8,653.24
16209119-34f8-4962-a27b-4e5f666bd118,PathCellObject,,PathAnnotationObject,785.74,651.5
cfc07d37-4ca0-4242-a22c-24feae7fa214,PathCellObject,,PathAnnotationObject,54.58,651.36
a5babfbb-64a3-4e36-ad4e-24d7ebc86231,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,440.36,648.35
0b8cb6f7-97fc-4598-b572-18c62b1ab1c9,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,450.22,650.02
0d5c8dd1-434d-4575-be7c-03e9ba5334a8,PathCellObject,,PathAnnotationObject,650.96,652.48
accab675-6d22-4512-8bfa-cb854009f93b,PathCellObject,,PathAnnotationObject,14.56,649.48
b9dcc2a9-1e38-4de5-8e69-266ca4a130d3,Target: CD3,Target: CD3,PathAnnotationObject,77.52,651.77
481ecd4f-15bd-46d2-9f36-7ae602e3aecf,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,489.36,649.88
30928f16-feee-4d71-91f1-ca6272521627,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,181.38,651.09
e0065404-a637-4c72-b643-83bf3a4cd9f4,PathCellObject,,PathAnnotationObject,362.64,651.7
57d9a87b-448c-4d49-8d7c-7471bb32e150,PathCellObject,,PathAnnotationObject,760.2,650.87
b6a57bcd-7a9c-476c-8c01-bd5922d09184,PathCellObject,,PathAnnotationObject,356.26,650.51
62af2e42-9020-4430-9ab0-a6aa25438a4b,PathCellObject,,PathAnnotationObject,375.52,650.43
a87e2ba3-8182-42e4-9d90-54c11b1fa503,Target: CD68,Target: CD68,PathAnnotationObject,503.3,651.93
18f03895-a8ef-4413-894a-b30ea355548c,PathCellObject,,PathAnnotationObject,88.24,653.22
c9e73f7d-e882-43a5-8f84-66bae18f5eec,PathCellObject,,PathAnnotationObject,270.62,652.05
c4b06ecb-a1d1-426b-8f22-ca94c4e21fcf,PathCellObject,,PathAnnotationObject,279.57,651.99
2135bf34-255f-4e3e-95c8-31f5ed998a2d,Target: CD20,Target: CD20,PathAnnotationObject,578.9,653.45
4dd44a31-a075-4e81-9e4d-cfb82f640a52,PathCellObject,,PathAnnotationObject,63.92,654.72
ca5c824d-46df-4b82-9f79-1069073bccfd,PathCellObject,,PathAnnotationObject,114.68,651.98
96467dd8-8bd5-43a5-b8b1-1353b6b31783,Target: CD68,Target: CD68,PathAnnotationObject,430.28,651.91
b53dcc04-cf88-478d-8a65-d6d76200f54c,PathCellObject,,PathAnnotationObject,517.51,654.44
f58ce5ae-1639-4083-84ba-131cd05e46ae,PathCellObject,,PathAnnotationObject,36.94,655.77
8da0474e-ca8e-437d-a690-ca04fd4e602c,PathCellObject,,PathAnnotationObject,469.73,652.38
de609386-2b4b-4308-8347-81e18a70a6b9,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,527.11,653.06
e1c08847-7e1c-47f5-8765-509b6933f570,PathCellObject,,PathAnnotationObject,668.74,652.98
4b056e24-4692-4bfd-b5fe-3a9f370f8fa7,PathCellObject,,PathAnnotationObject,744,653.41
d4cd94e0-ab9b-4d97-abdd-5b36724edb4b,PathCellObject,,PathAnnotationObject,95.16,652.7
e9c1d696-5627-456d-a20a-f3e57ade0596,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,557.22,653.09
a50e4657-0e49-40a5-b595-87695e38faf2,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,599.41,653.28
b230ce37-e762-4f26-946b-f11cea6adf3e,PathCellObject,,PathAnnotationObject,710.01,652.78
19978f17-1f14-4972-b435-98f841357020,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,569.17,653.17
2d269f34-3a6b-43e5-8bce-d328261522e6,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,607.94,654.98
f45f436c-e8a6-442a-a6b5-8820953858bf,PathCellObject,,PathAnnotationObject,751.66,652.83
d7a57434-6081-4d70-b834-c917483c392f,Target: CD20,Target: CD20,PathAnnotationObject,300.7,653.97
5874037b-483c-4bc4-bcf5-ac0014227fbc,PathCellObject,,PathAnnotationObject,370.32,656.91
87b8f807-ea5f-4249-8ebd-500afe9ee334,PathCellObject,,PathAnnotationObject,628.6,655.06
edf97b68-2962-4506-9f79-22b0ff53ecfe,PathCellObject,,PathAnnotationObject,721.94,653.51
4fec8104-b7c5-485e-84d0-4aa4cb33fa57,Target: CD20,Target: CD20,PathAnnotationObject,417.97,656.35
5fbb5530-fe50-4956-9889-dd7e03eaf06f,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,617.89,652.84
45d803ce-52c5-4b3c-a6c4-9e439619928f,PathCellObject,,PathAnnotationObject,101.7,654.6
0dcb4894-b869-4210-b355-d0322465d598,PathCellObject,,PathAnnotationObject,382.9,654
8d73bfc7-1155-44ef-b309-52370a1ccb24,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,460.92,654.33
7eaf1a3d-0a67-4c38-88a8-d68501a3095c,Target: CD3,Target: CD3,PathAnnotationObject,541.16,655.25
2a463afb-0d11-439b-8ab1-9b167c4c20d5,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,236.96,655.55
e7ae11bb-e3f5-4822-b162-289d2e2c474d,Target: CD20: CD3,Target: CD20: CD3,PathAnnotationObject,486.88,658.84
280a6322-d350-4904-bd82-5ae8e74c4a58,PathCellObject,,PathAnnotationObject,11.93,659.43
15c29c84-086f-43cc-b1ae-d3fde6162bc7,PathCellObject,,PathAnnotationObject,477.71,656.9
ff23db40-d548-4f9b-9054-8d588f032741,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,PathAnnotationObject,216.74,655.37
b491253e-854f-4935-8018-b402169871f1,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,445.04,655.82
31de79d5-6350-415c-8fdb-4a8fb0c247ad,PathCellObject,,PathAnnotationObject,765.94,656.9
3357e893-a2ca-4ceb-95aa-94ff9afa3085,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,168,657.38
27359021-b136-48d9-abbb-e00e96fbbd7a,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,590.29,657.29
54c6dad0-6548-4ab5-937a-c1745b7cfe49,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,176.15,657.8
6db4b227-bf42-4b17-b4db-11e9d301a69e,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,189.46,658.1
89e35ad9-5b4c-4470-838d-92b10b7c2c6d,Target: CD3: FoxP3,Target: CD3: FoxP3,PathAnnotationObject,206.54,659.85
283a5191-9873-407d-ac6e-c5aea87652fa,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,227.82,658.02
020bbfce-2e35-47c0-b3cb-fa0d338d6fce,PathCellObject,,PathAnnotationObject,19.58,656.23
91fa5300-95b8-4c23-8e19-fe3752859816,PathCellObject,,PathAnnotationObject,288.79,658.37
e856c075-71f9-43c7-8de1-e6da0ac7641b,PathCellObject,,PathAnnotationObject,656.43,658.19
6c02e881-0cd3-45f6-8052-d543e3761154,PathCellObject,,PathAnnotationObject,778.2,656.99
60f8a618-ca0b-46f3-9f97-2186da3e44d2,PathCellObject,,PathAnnotationObject,125.14,660.64
34f2a6b7-f54e-496e-abc8-c2b63a8084e1,Target: CD68,Target: CD68,PathAnnotationObject,159.29,659.33
654f53f2-0468-469e-8625-5d7fc0583c7b,PathCellObject,,PathAnnotationObject,245.92,657.37
8378ac4a-2de2-40d6-b3aa-1b92bd211180,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,562.07,657.94
abc8712a-e3ba-42a7-8eba-097b9ed5bfcb,PathCellObject,,PathAnnotationObject,352.27,658.99
14e19237-edeb-44bc-8cb8-65034234502d,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,495.78,657.06
b3cdd988-36ae-4afc-8363-2d3b0d65eeb9,PathCellObject,,PathAnnotationObject,110.03,658.12
6e95a4cc-bff2-4329-9a31-60f263a2901a,PathCellObject,,PathAnnotationObject,338.62,658.84
d51bfe5f-5a01-49d9-900b-133cf554a574,Target: CD20,Target: CD20,PathAnnotationObject,428.3,659.97
ea8a287c-2a84-4b78-ae96-a8ea7085649f,Target: CD68,Target: CD68,PathAnnotationObject,533.06,658.05
b0f3e620-2cbc-4cae-9126-2b997513fcac,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,552.77,658.33
63aa09ea-b4c9-4138-be9b-35a3f0ab2736,PathCellObject,,PathAnnotationObject,794.3,659.16
779d1ec4-fd15-444e-9230-6fde4b38b7fc,PathCellObject,,PathAnnotationObject,44.52,657.01
7deb9889-7993-42a3-a113-57b44efb6245,PathCellObject,,PathAnnotationObject,710.37,659.19
9b20e3b1-ed5a-4686-af39-32bc6d7989b5,PathCellObject,,PathAnnotationObject,754.36,660.74
ebf7dbcc-7578-4708-a65e-2ef8ca81316a,Target: CD3,Target: CD3,PathAnnotationObject,313.28,660.9
ccf3c38a-e2c7-463a-8c89-fe78d248df58,Target: CD68,Target: CD68,PathAnnotationObject,439.73,662.58
ab268c5d-32f1-4dd9-a8aa-68d2c607f739,Target: CD68,Target: CD68,PathAnnotationObject,152,660.23
05e2d102-dd2c-42b7-81d5-e401c64f73e8,Target: CD68,Target: CD68,PathAnnotationObject,331.38,659.91
4ebc32ef-088f-45bd-8d29-b646e246ef3b,Target: CD20: CD3,Target: CD20: CD3,PathAnnotationObject,506.96,664.77
3cadf2c9-8c92-4eff-83f0-ef78c8388237,Target: CD4,Target: CD4,PathAnnotationObject,694.5,660.43
a18cfa75-4e7d-4e5a-98b3-b8d8069d568a,PathCellObject,,PathAnnotationObject,26.5,660.08
10e97f79-892e-49ce-9e20-e0c2e960e1a1,PathCellObject,,PathAnnotationObject,92.53,662.53
b5c2a8d5-44d2-41bd-8c18-120cca37fa24,PathCellObject,,PathAnnotationObject,458.8,660.26
ca7e13e9-dd02-494c-a9e5-badd0baa4055,PathCellObject,,PathAnnotationObject,637.76,662.79
44b1e931-2ad1-44c1-9433-eb1212713977,PathCellObject,,PathAnnotationObject,675,659.01
490ea40d-b1bf-48d2-ae4a-a950c21451dc,PathCellObject,,PathAnnotationObject,740.01,661.33
0cead55c-19df-4cfb-a14a-cc0d14735d5b,PathCellObject,,PathAnnotationObject,393.59,661.17
f97d54ad-634b-43dc-8072-84acd675488d,PathCellObject,,PathAnnotationObject,663.54,661.59
66ff6d17-41a6-459b-a6a8-b4bd50e77a7e,PathCellObject,,PathAnnotationObject,724.89,662.95
5af5e193-ebd6-40dc-9e2d-69ab4cd9efa9,PathCellObject,,PathAnnotationObject,2.292,660.84
b344dfd7-b0ab-46b9-a408-b34b5776de12,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,PathAnnotationObject,600.38,662.27
ac3f106c-1307-4c3a-aafe-d2f0f536fec6,PathCellObject,,PathAnnotationObject,54.64,660.17
3c83567c-07a7-4e02-b12f-3a990d95c96d,Target: CD20: CD68,Target: CD20: CD68,PathAnnotationObject,323.28,659.67
0922d1d9-d7cc-43fc-85d9-d17f26cce709,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,469.89,660.23
14823d7b-6bde-47a0-a07c-6c83cf2a2877,PathCellObject,,PathAnnotationObject,524.18,663.27
38cbf185-ceab-4f57-a5dc-c0ea8ea2f4ea,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,569.76,662.42
699bbb09-a95d-482e-a5f1-e77197c85a1e,PathCellObject,,PathAnnotationObject,72.01,662.46
df536b7c-42e0-4a19-85fa-cd9101a8415e,PathCellObject,,PathAnnotationObject,104.95,662.64
4e2f834f-90c3-45a2-a60b-0634e196b924,PathCellObject,,PathAnnotationObject,114.93,662.76
01e5048a-dc71-461a-89f1-25c303db3eaa,PathCellObject,,PathAnnotationObject,196.94,664.03
33fda142-77fa-48b2-b97b-49566e94b7d9,Target: CD68,Target: CD68,PathAnnotationObject,451.02,661.22
5132770c-0902-462b-89f2-bea68cb95e17,Target: CD20: CD8,Target: CD20: CD8,PathAnnotationObject,582.5,661.27
33a53c34-078c-4377-91c0-f349d276db26,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,610.67,662.73
182b9986-a3eb-459c-93bd-2e059c976b8a,PathCellObject,,PathAnnotationObject,276.74,662.72
51a49bfe-a152-4fc0-b4da-f81f1bbeca81,Target: CD68,Target: CD68,PathAnnotationObject,220.7,661.93
38d0dcb1-4471-4e39-9f2b-79228c8b22e1,PathCellObject,,PathAnnotationObject,775.49,662.66
4649726e-5cb6-4393-870d-dc97c31943f0,Target: CD3: CD4: CD8: FoxP3,Target: CD3: CD4: CD8: FoxP3,PathAnnotationObject,619.99,663.29
e8cc78db-d54a-4241-a9f1-73da7d10a770,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,PathAnnotationObject,296.71,664.48
c804269f-0662-4d73-bbbc-0721839af4dd,PathCellObject,,PathAnnotationObject,683.27,663.96
68ae16a8-c3f4-49ec-9fe2-ef83d9372be0,PathCellObject,,PathAnnotationObject,45.79,667.13
3be01e31-3f6a-443b-bad8-ef272c57023e,PathCellObject,,PathAnnotationObject,254.77,664.37
a82af527-8797-4472-a2b2-dcb9a0e087c3,PathCellObject,,PathAnnotationObject,265.65,663.29
a23981ee-c1b5-434b-817f-f7614c935363,Target: CD20,Target: CD20,PathAnnotationObject,475.34,663.84
06e8f81b-447f-4615-8953-9c898252465b,PathCellObject,,PathAnnotationObject,374.5,665.45
67cb64e0-2795-489c-88ba-6dd8c53a4eee,PathCellObject,,PathAnnotationObject,384.44,666.31
289d88fd-59f9-4750-ac80-376ea71a9efd,Target: CD68,Target: CD68,PathAnnotationObject,532.82,665.67
ddca0d86-4884-4784-8dfe-c48f00f35134,PathCellObject,,PathAnnotationObject,20.37,665.19
1edf18fe-ce88-4a27-8f67-50cc2e3780ba,Target: CD3,Target: CD3,PathAnnotationObject,82.97,663.63
60c30ca4-f446-4c74-a7e2-7ab533b00907,Target: CD3,Target: CD3,PathAnnotationObject,465.61,666.71
6987722f-92e9-44f7-90f1-efa5053a212f,PathCellObject,,PathAnnotationObject,786.96,668.82
3d9a8642-f989-4572-bec8-bff448a6647b,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,494.95,664.34
a6834633-3aa6-4f89-8385-b34eec58d2d1,Target: CD68: CD3: CD4: CD8: FoxP3,Target: CD68: CD3: CD4: CD8: FoxP3,PathAnnotationObject,590.43,664.91
03ead1e5-f28d-437c-8afa-6460ffe51339,PathCellObject,,PathAnnotationObject,650.19,668.89
8ef5e3ff-24ad-4312-a2b2-6c913ee45090,PathCellObject,,PathAnnotationObject,672.22,665.22
82bb3fdc-05f3-48ae-aa4f-c8f09f03c0a8,PathCellObject,,PathAnnotationObject,713.49,664.37
e61082b8-ac79-4e14-b03f-3119f7191f98,PathCellObject,,PathAnnotationObject,735.24,666.83
56368878-d1dd-456c-970c-b68565476081,PathCellObject,,PathAnnotationObject,768.01,666.41
94b10660-bb0d-4215-898e-5ef0c0af26a4,PathCellObject,,PathAnnotationObject,31.4,665.41
0c586d71-3aa0-49a8-8afd-6e8915fba081,PathCellObject,,PathAnnotationObject,61.3,668.63
82769dc9-3bbd-4dc1-acb7-b657bf971851,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,171.52,667.21
69cb1c1a-f26f-4133-ad72-1a5d6eb8c9e1,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,550.03,665.91
c9e1961a-ff1c-4dd8-a11e-ae6b0f19279d,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,230.54,666.71
684b1cfc-e136-413e-89a9-17c26c488e7c,Target: CD8,Target: CD8,PathAnnotationObject,238.92,665.99
5105cacc-f0e2-4e25-a593-711ededc99e7,Target: CD68,Target: CD68,PathAnnotationObject,559.4,666.72
a91de7ce-a8b0-452d-9326-9702cfa85a3a,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,182.16,667.43
37a2c088-6d0f-4950-8754-1c07ed0313f7,PathCellObject,,PathAnnotationObject,24.57,668.65
09976e33-f3a3-41c2-946a-4f725ace5176,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,213.61,666.1
64c1e441-c7e8-41bb-854b-13f139b9a620,PathCellObject,,PathAnnotationObject,355.27,666.24
c0cb5a18-95bb-4707-b000-98dba382e388,PathCellObject,,PathAnnotationObject,420.27,667.91
a0dfe262-a084-4a50-8460-4cf5d950d89f,PathCellObject,,PathAnnotationObject,479.7,668.9
8801bab2-77b4-48c8-a118-c8d67e0078b0,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,189.72,669.5
94b62a2e-944d-469f-95d1-17b4b41a91fa,PathCellObject,,PathAnnotationObject,324.1,669.63
b3ee8209-72ef-4719-8194-d12a4537f6e9,Target: CD20,Target: CD20,PathAnnotationObject,575.98,667.89
f08a152b-6c2c-42f9-a928-ab86e4a3ec32,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,584.92,669.31
6bff9e90-fd6b-4cb7-9499-10544e0f26ec,PathCellObject,,PathAnnotationObject,666.37,667.58
2addaf9d-bfee-49ad-a7b1-863cfd5350b5,PathCellObject,,PathAnnotationObject,707.64,666.46
5b679510-02fa-4159-a079-9257b33b7e71,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,221.87,669.84
87c6914d-0226-4e27-95e8-47e75b9727eb,PathCellObject,,PathAnnotationObject,775.31,669.22
45ac55ad-3ef1-4799-960f-113306a889ac,PathCellObject,,PathAnnotationObject,13.01,670.44
e33eab12-759a-4ffe-801a-575263d0f013,Target: CD3: FoxP3,Target: CD3: FoxP3,PathAnnotationObject,617.64,671.04
5c3dc5b8-bcae-4122-96cc-5fa80cdde033,PathCellObject,,PathAnnotationObject,78.44,668.27
87451ae6-4e0e-46df-ac77-cafa5a53107a,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,149.3,668.21
25e42982-cc00-4c04-9762-d5eded9da165,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,305.09,668
888493e9-b2fa-4f6f-bd29-99f346a0e140,PathCellObject,,PathAnnotationObject,431.08,669.13
f4d7e98e-5724-49e6-9d25-48d30f3592b8,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,454.06,670.78
a21bc927-5193-4230-b055-60673fb67ca3,PathCellObject,,PathAnnotationObject,703.11,666.74
2124ef85-e521-4db4-8bd0-cd908b4bea70,PathCellObject,,PathAnnotationObject,5.451,668.89
99fae75f-ff7c-451d-b478-53a3e0616dd1,PathCellObject,,PathAnnotationObject,101.94,668.66
4e6862ee-e08f-4b8a-aaa8-1f45156e3ffc,Target: CD68,Target: CD68,PathAnnotationObject,348.04,670.22
ae36aff2-f9c3-47a7-a951-8c0cd6342d0d,Target: CD20,Target: CD20,PathAnnotationObject,517.39,667.87
4246a80c-2011-48b9-84b0-41c2224c4d28,Target: CD20: CD8,Target: CD20: CD8,PathAnnotationObject,540.78,670.94
68fa2703-f192-41cd-bf12-70a86955f215,PathCellObject,,PathAnnotationObject,761.12,667.75
f5dea208-ba76-4e57-95d6-46f1de85aeed,PathCellObject,,PathAnnotationObject,36.56,669.1
97cfdc2b-9852-4acf-9bc6-c75f5b412d0f,Target: CD68: CD3: FoxP3,Target: CD68: CD3: FoxP3,PathAnnotationObject,597.02,670.79
b7b9fe60-b8eb-4afc-bd6a-97fad0ac9448,PathCellObject,,PathAnnotationObject,713.03,670.87
5307ffc3-1a35-40d9-be4b-4d84495fafa6,PathCellObject,,PathAnnotationObject,281.24,671.23
a61385e3-98fe-4a8d-89a6-09b9d56c0503,Target: CD68,Target: CD68,PathAnnotationObject,333.72,673.04
1b24090f-78ad-46ef-aa82-7657034b9044,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,495.69,670.52
35dd34b6-5a1b-40d9-a2bb-5338aac004d7,PathCellObject,,PathAnnotationObject,246.95,673.95
9ffe94a7-f7b5-4380-b1b5-060f7abb3bd4,PathCellObject,,PathAnnotationObject,366.81,669.44
cefb1637-bcff-4888-b286-da651a0252b0,PathCellObject,,PathAnnotationObject,659.48,673.5
050fc659-6944-4bc4-aac9-38dbebcb1692,PathCellObject,,PathAnnotationObject,109.34,672.55
6db0818f-c9ab-4bf4-8f8f-30ca543e5741,Target: CD8,Target: CD8,PathAnnotationObject,269.95,672.5
b418aeda-474f-42b4-859c-caa42442bba2,Target: CD3,Target: CD3,PathAnnotationObject,411,669.69
4296754f-9e35-4cc6-816a-3e6b93f10958,PathCellObject,,PathAnnotationObject,696.62,673.32
f401dd21-ee40-430b-8a56-e5d31c4f5572,Target: CD68,Target: CD68,PathAnnotationObject,256.33,671.45
629920cf-5b2a-410f-923b-0c8268c43e35,PathCellObject,,PathAnnotationObject,487.59,673.87
fadbde6a-642a-4723-8599-b995277a0c5e,PathCellObject,,PathAnnotationObject,608.83,672.46
